tid,loop_in_cs,tp,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,numa,cache_misses,c_ho,c_hod,cnNR,mnNR,threadNR,maxHandover,colocate
012,00000000,00225767,00011978,010,00193963,00005649,00000000,001024,003,002,00000128,00112853,01,0000020534014734,00000000,00000000,004,002,016,016,1
013,00000000,00224869,00010796,010,00191268,00005694,00000000,001024,003,002,00000128,00112862,01,0000020628555692,00000000,00000000,004,002,016,016,1
014,00000000,00225363,00015570,010,00192695,00005543,00000000,001024,003,002,00000128,00113309,01,0000019897715207,00000000,00000000,004,002,016,016,1
015,00000000,00225712,00017806,010,00195300,00005691,00000000,001024,003,002,00000128,00113226,01,0000020517598568,00000000,00000000,004,002,016,016,1
000,00000000,00303135,00338693,010,00500644,00086882,00000000,001024,000,000,00000008,00152657,01,0000007953924072,00000000,00000000,004,002,016,016,1
001,00000000,00302990,00452574,010,00476728,00086973,00000000,001024,000,000,00000008,00152061,01,0000007880497036,00000000,00000000,004,002,016,016,1
002,00000000,00303597,00285037,010,00485695,00086935,00000000,001024,000,000,00000008,00152876,01,0000007858164808,00000000,00000000,004,002,016,016,1
003,00000000,00303819,00331227,010,00496707,00087176,00000000,001024,000,000,00000008,00152901,01,0000007890842163,00000000,00000000,004,002,016,016,1
004,00000000,00303915,00287732,010,00488046,00087164,00000000,001024,000,000,00000008,00152996,01,0000007910121513,00000000,00000000,004,002,016,016,1
005,00000000,00302745,00273100,010,00488972,00086992,00000000,001024,000,000,00000008,00152964,01,0000007844035221,00000000,00000000,004,002,016,016,1
006,00000000,00303474,00230127,010,00492003,00087048,00000000,001024,000,000,00000008,00152950,01,0000007856700744,00000000,00000000,004,002,016,016,1
007,00000000,00302894,00239325,010,00487337,00087169,00000000,001024,000,000,00000008,00152304,01,0000007725809399,00000000,00000000,004,002,016,016,1
008,00000000,00302829,00000000,010,00472413,00087556,00000000,001024,000,000,00000008,00152525,01,0000007683758086,00000000,00000000,004,002,016,016,1
009,00000000,00294495,00000000,010,00469122,00084063,00000000,001024,000,000,00000008,00147723,01,0000000886453420,00000000,00000000,004,002,016,016,1
010,00000000,00302753,00000000,010,00486269,00087208,00000000,001024,000,000,00000008,00152939,01,0000007873487942,00000000,00000000,004,002,016,016,1
011,00000000,00303744,00000000,010,00482885,00087116,00000000,001024,000,000,00000008,00152938,01,0000007716218365,00000000,00000000,004,002,016,016,1
012,00000000,00302276,00000000,010,00486497,00087178,00000000,001024,000,000,00000008,00152112,01,0000007646578744,00000000,00000000,004,002,016,016,1
013,00000000,00303301,00000000,010,00477174,00087625,00000000,001024,000,000,00000008,00152794,01,0000007668919696,00000000,00000000,004,002,016,016,1
014,00000000,00303266,00000000,010,00476976,00086944,00000000,001024,000,000,00000008,00152442,01,0000007494128320,00000000,00000000,004,002,016,016,1
015,00000000,00303643,00000000,010,00480387,00087010,00000000,001024,000,000,00000008,00152633,01,0000007582064517,00000000,00000000,004,002,016,016,1
000,00000000,00199689,00223800,010,00331531,00052089,00000000,001024,001,000,00000008,00100963,01,0000006214281526,00000000,00000000,004,002,016,016,1
001,00000000,00198973,00299416,010,00327482,00052148,00000000,001024,001,000,00000008,00100737,01,0000006187307936,00000000,00000000,004,002,016,016,1
002,00000000,00202000,00188550,010,00313903,00052762,00000000,001024,001,000,00000008,00101963,01,0000006012290251,00000000,00000000,004,002,016,016,1
003,00000000,00199534,00218901,010,00318222,00052210,00000000,001024,001,000,00000008,00100544,01,0000006136127179,00000000,00000000,004,002,016,016,1
004,00000000,00199115,00189473,010,00323514,00051985,00000000,001024,001,000,00000008,00100195,01,0000006154285041,00000000,00000000,004,002,016,016,1
005,00000000,00200020,00180133,010,00325063,00052117,00000000,001024,001,000,00000008,00100770,01,0000006088132716,00000000,00000000,004,002,016,016,1
006,00000000,00200095,00151540,010,00329330,00052018,00000000,001024,001,000,00000008,00100674,01,0000006110732797,00000000,00000000,004,002,016,016,1
007,00000000,00200386,00158594,010,00323549,00052293,00000000,001024,001,000,00000008,00101184,01,0000006046794680,00000000,00000000,004,002,016,016,1
008,00000000,00198808,00000000,010,00323777,00051934,00000000,001024,001,000,00000008,00100060,01,0000006068907129,00000000,00000000,004,002,016,016,1
009,00000000,00201394,00000000,010,00333421,00052029,00000000,001024,001,000,00000008,00101063,01,0000006212294616,00000000,00000000,004,002,016,016,1
010,00000000,00199674,00000000,010,00321488,00051935,00000000,001024,001,000,00000008,00100510,01,0000006053663904,00000000,00000000,004,002,016,016,1
011,00000000,00199384,00000000,010,00324574,00052291,00000000,001024,001,000,00000008,00100692,01,0000005972858601,00000000,00000000,004,002,016,016,1
012,00000000,00200949,00000000,010,00325626,00052150,00000000,001024,001,000,00000008,00100902,01,0000005943520752,00000000,00000000,004,002,016,016,1
013,00000000,00200876,00000000,010,00329200,00051977,00000000,001024,001,000,00000008,00101091,01,0000005970529794,00000000,00000000,004,002,016,016,1
014,00000000,00199985,00000000,010,00321570,00052128,00000000,001024,001,000,00000008,00100408,01,0000005880111498,00000000,00000000,004,002,016,016,1
015,00000000,00195923,00000000,010,00308134,00050937,00000000,001024,001,000,00000008,00098651,01,0000000839054179,00000000,00000000,004,002,016,016,1
000,00000000,00125984,00141250,010,00284537,00026187,00000000,001024,002,000,00000008,00063088,01,0000012470321756,00000000,00000000,004,002,016,016,1
001,00000000,00125368,00187021,010,00274155,00026380,00000000,001024,002,000,00000008,00062917,01,0000012533388374,00000000,00000000,004,002,016,016,1
002,00000000,00126305,00117718,010,00278581,00026569,00000000,001024,002,000,00000008,00063458,01,0000012341423904,00000000,00000000,004,002,016,016,1
003,00000000,00125390,00137986,010,00276191,00026503,00000000,001024,002,000,00000008,00063182,01,0000012433729546,00000000,00000000,004,002,016,016,1
004,00000000,00125880,00118865,010,00278672,00026399,00000000,001024,002,000,00000008,00063113,01,0000012504905326,00000000,00000000,004,002,016,016,1
005,00000000,00125798,00112765,010,00280602,00026343,00000000,001024,002,000,00000008,00063404,01,0000012301506956,00000000,00000000,004,002,016,016,1
006,00000000,00125438,00094630,010,00282155,00026332,00000000,001024,002,000,00000008,00063141,01,0000012307957748,00000000,00000000,004,002,016,016,1
007,00000000,00124783,00098966,010,00284812,00026329,00000000,001024,002,000,00000008,00062819,01,0000012292130024,00000000,00000000,004,002,016,016,1
008,00000000,00125612,00000000,010,00282187,00026442,00000000,001024,002,000,00000008,00062876,01,0000012173776420,00000000,00000000,004,002,016,016,1
009,00000000,00125440,00000000,010,00276881,00026474,00000000,001024,002,000,00000008,00062939,01,0000012406978922,00000000,00000000,004,002,016,016,1
010,00000000,00125675,00000000,010,00277513,00026183,00000000,001024,002,000,00000008,00063016,01,0000012443252375,00000000,00000000,004,002,016,016,1
011,00000000,00126140,00000000,010,00276796,00026404,00000000,001024,002,000,00000008,00063477,01,0000011949117363,00000000,00000000,004,002,016,016,1
012,00000000,00124987,00000000,010,00274698,00026339,00000000,001024,002,000,00000008,00062823,01,0000011728263363,00000000,00000000,004,002,016,016,1
013,00000000,00124449,00000000,010,00276343,00026292,00000000,001024,002,000,00000008,00062720,01,0000011913449010,00000000,00000000,004,002,016,016,1
014,00000000,00125654,00000000,010,00277270,00026280,00000000,001024,002,000,00000008,00063152,01,0000011639463705,00000000,00000000,004,002,016,016,1
015,00000000,00125794,00000000,010,00276627,00026402,00000000,001024,002,000,00000008,00063076,01,0000011806777484,00000000,00000000,004,002,016,016,1
000,00000000,00066981,00074848,010,00125920,00013063,00000000,001024,003,000,00000008,00033596,01,0000012390795266,00000000,00000000,004,002,016,016,1
001,00000000,00067393,00099487,010,00125721,00013223,00000000,001024,003,000,00000008,00033594,01,0000012589085140,00000000,00000000,004,002,016,016,1
002,00000000,00067208,00062540,010,00122916,00013100,00000000,001024,003,000,00000008,00033795,01,0000012241545524,00000000,00000000,004,002,016,016,1
003,00000000,00066451,00073398,010,00119243,00013186,00000000,001024,003,000,00000008,00033251,01,0000012270283823,00000000,00000000,004,002,016,016,1
004,00000000,00066935,00063342,010,00124643,00013197,00000000,001024,003,000,00000008,00033447,01,0000012298727156,00000000,00000000,004,002,016,016,1
005,00000000,00066758,00059988,010,00128955,00013118,00000000,001024,003,000,00000008,00033270,01,0000012294247991,00000000,00000000,004,002,016,016,1
006,00000000,00067197,00050845,010,00125145,00013062,00000000,001024,003,000,00000008,00033460,01,0000012235763113,00000000,00000000,004,002,016,016,1
007,00000000,00066230,00052771,010,00124048,00013104,00000000,001024,003,000,00000008,00033353,01,0000012093828320,00000000,00000000,004,002,016,016,1
008,00000000,00067306,00000000,010,00130395,00013166,00000000,001024,003,000,00000008,00033515,01,0000012232924708,00000000,00000000,004,002,016,016,1
009,00000000,00066991,00000000,010,00127133,00013174,00000000,001024,003,000,00000008,00033490,01,0000012427387200,00000000,00000000,004,002,016,016,1
010,00000000,00067669,00000000,010,00124010,00013317,00000000,001024,003,000,00000008,00033767,01,0000012394956635,00000000,00000000,004,002,016,016,1
011,00000000,00066841,00000000,010,00127517,00013132,00000000,001024,003,000,00000008,00033753,01,0000012097763582,00000000,00000000,004,002,016,016,1
012,00000000,00066496,00000000,010,00124002,00013183,00000000,001024,003,000,00000008,00033490,01,0000011813130113,00000000,00000000,004,002,016,016,1
013,00000000,00067222,00000000,010,00126103,00013144,00000000,001024,003,000,00000008,00033866,01,0000012091732994,00000000,00000000,004,002,016,016,1
014,00000000,00067225,00000000,010,00120234,00013266,00000000,001024,003,000,00000008,00033784,01,0000011718281091,00000000,00000000,004,002,016,016,1
015,00000000,00067560,00000000,010,00125452,00013097,00000000,001024,003,000,00000008,00033788,01,0000011990608099,00000000,00000000,004,002,016,016,1
000,00000000,00230117,00282861,010,00470969,00064840,00000000,001024,000,001,00000008,00115813,01,0000007111291745,00000000,00000000,004,002,016,016,1
001,00000000,00231112,00243520,010,00473665,00065083,00000000,001024,000,001,00000008,00116348,01,0000007159482039,00000000,00000000,004,002,016,016,1
002,00000000,00232529,00212447,010,00477233,00065203,00000000,001024,000,001,00000008,00117028,01,0000007030369515,00000000,00000000,004,002,016,016,1
003,00000000,00231568,00263274,010,00466640,00065125,00000000,001024,000,001,00000008,00116709,01,0000007104614771,00000000,00000000,004,002,016,016,1
004,00000000,00230927,00167934,010,00478233,00064944,00000000,001024,000,001,00000008,00116432,01,0000007162842591,00000000,00000000,004,002,016,016,1
005,00000000,00232965,00176037,010,00476618,00064972,00000000,001024,000,001,00000008,00117106,01,0000006947221818,00000000,00000000,004,002,016,016,1
006,00000000,00232476,00326460,010,00472396,00065178,00000000,001024,000,001,00000008,00117371,01,0000007109111381,00000000,00000000,004,002,016,016,1
007,00000000,00231914,00191903,010,00474158,00065072,00000000,001024,000,001,00000008,00116949,01,0000006996600074,00000000,00000000,004,002,016,016,1
008,00000000,00231429,00000000,010,00467641,00064742,00000000,001024,000,001,00000008,00116478,01,0000007018377892,00000000,00000000,004,002,016,016,1
009,00000000,00231086,00000000,010,00465219,00065079,00000000,001024,000,001,00000008,00116400,01,0000007114465229,00000000,00000000,004,002,016,016,1
010,00000000,00231508,00000000,010,00472730,00065115,00000000,001024,000,001,00000008,00116846,01,0000007113926037,00000000,00000000,004,002,016,016,1
011,00000000,00226229,00000000,010,00447270,00063141,00000000,001024,000,001,00000008,00113431,01,0000000940594018,00000000,00000000,004,002,016,016,1
012,00000000,00232599,00000000,010,00475188,00064778,00000000,001024,000,001,00000008,00117104,01,0000006974884823,00000000,00000000,004,002,016,016,1
013,00000000,00232890,00000000,010,00473759,00065135,00000000,001024,000,001,00000008,00117365,01,0000007010995973,00000000,00000000,004,002,016,016,1
014,00000000,00229567,00000000,010,00466352,00064651,00000000,001024,000,001,00000008,00115906,01,0000006763323632,00000000,00000000,004,002,016,016,1
015,00000000,00232617,00000000,010,00467413,00065273,00000000,001024,000,001,00000008,00117150,01,0000006874298795,00000000,00000000,004,002,016,016,1
000,00000000,00291247,00355042,010,00479036,00087568,00000000,001024,001,001,00000008,00146664,01,0000008289305680,00000000,00000000,004,002,016,016,1
001,00000000,00291812,00306992,010,00469024,00087743,00000000,001024,001,001,00000008,00147006,01,0000008321716662,00000000,00000000,004,002,016,016,1
002,00000000,00291461,00267063,010,00462791,00087802,00000000,001024,001,001,00000008,00147093,01,0000008099809283,00000000,00000000,004,002,016,016,1
003,00000000,00292558,00331329,010,00468697,00087630,00000000,001024,001,001,00000008,00146943,01,0000008316348242,00000000,00000000,004,002,016,016,1
004,00000000,00292105,00210923,010,00477631,00087670,00000000,001024,001,001,00000008,00146934,01,0000008215457344,00000000,00000000,004,002,016,016,1
005,00000000,00291538,00220965,010,00470585,00087391,00000000,001024,001,001,00000008,00146416,01,0000008146355999,00000000,00000000,004,002,016,016,1
006,00000000,00292235,00410976,010,00471983,00087552,00000000,001024,001,001,00000008,00146821,01,0000008194089737,00000000,00000000,004,002,016,016,1
007,00000000,00292119,00242251,010,00461079,00088143,00000000,001024,001,001,00000008,00146675,01,0000008109526565,00000000,00000000,004,002,016,016,1
008,00000000,00290961,00000000,010,00478245,00087318,00000000,001024,001,001,00000008,00146935,01,0000008172068360,00000000,00000000,004,002,016,016,1
009,00000000,00290084,00000000,010,00473704,00087216,00000000,001024,001,001,00000008,00146197,01,0000008262921772,00000000,00000000,004,002,016,016,1
010,00000000,00290659,00000000,010,00465233,00087681,00000000,001024,001,001,00000008,00146702,01,0000008170449604,00000000,00000000,004,002,016,016,1
011,00000000,00290932,00000000,010,00473502,00087872,00000000,001024,001,001,00000008,00146766,01,0000008071159664,00000000,00000000,004,002,016,016,1
012,00000000,00283608,00000000,010,00454006,00085412,00000000,001024,001,001,00000008,00143119,01,0000001019812147,00000000,00000000,004,002,016,016,1
013,00000000,00291846,00000000,010,00476202,00087631,00000000,001024,001,001,00000008,00147313,01,0000008091732866,00000000,00000000,004,002,016,016,1
014,00000000,00292396,00000000,010,00467165,00087557,00000000,001024,001,001,00000008,00146897,01,0000007928559067,00000000,00000000,004,002,016,016,1
015,00000000,00291871,00000000,010,00476070,00087425,00000000,001024,001,001,00000008,00147060,01,0000008212210465,00000000,00000000,004,002,016,016,1
000,00000000,00124087,00149105,010,00329705,00028132,00000000,001024,002,001,00000008,00062255,01,0000012986189531,00000000,00000000,004,002,016,016,1
001,00000000,00123026,00129007,010,00324158,00028203,00000000,001024,002,001,00000008,00061713,01,0000012733022112,00000000,00000000,004,002,016,016,1
002,00000000,00122655,00112320,010,00319896,00027991,00000000,001024,002,001,00000008,00061312,01,0000012543139008,00000000,00000000,004,002,016,016,1
003,00000000,00122552,00139843,010,00319506,00028125,00000000,001024,002,001,00000008,00061427,01,0000012777207581,00000000,00000000,004,002,016,016,1
004,00000000,00123350,00088766,010,00327934,00027997,00000000,001024,002,001,00000008,00061680,01,0000012921167363,00000000,00000000,004,002,016,016,1
005,00000000,00122415,00092714,010,00325895,00028238,00000000,001024,002,001,00000008,00061376,01,0000012531601088,00000000,00000000,004,002,016,016,1
006,00000000,00122658,00173504,010,00324493,00027971,00000000,001024,002,001,00000008,00061365,01,0000012549314115,00000000,00000000,004,002,016,016,1
007,00000000,00122941,00101248,010,00321963,00028120,00000000,001024,002,001,00000008,00061441,01,0000012516231617,00000000,00000000,004,002,016,016,1
008,00000000,00123524,00000000,010,00325593,00028124,00000000,001024,002,001,00000008,00062336,01,0000012545348249,00000000,00000000,004,002,016,016,1
009,00000000,00123191,00000000,010,00324902,00028275,00000000,001024,002,001,00000008,00061753,01,0000012800066034,00000000,00000000,004,002,016,016,1
010,00000000,00122550,00000000,010,00326031,00027959,00000000,001024,002,001,00000008,00061456,01,0000012755621582,00000000,00000000,004,002,016,016,1
011,00000000,00123101,00000000,010,00315868,00028129,00000000,001024,002,001,00000008,00061638,01,0000012200338504,00000000,00000000,004,002,016,016,1
012,00000000,00123546,00000000,010,00326176,00028321,00000000,001024,002,001,00000008,00061980,01,0000012385141876,00000000,00000000,004,002,016,016,1
013,00000000,00123320,00000000,010,00332196,00027945,00000000,001024,002,001,00000008,00061657,01,0000012485743331,00000000,00000000,004,002,016,016,1
014,00000000,00123682,00000000,010,00324026,00028139,00000000,001024,002,001,00000008,00061854,01,0000012230497218,00000000,00000000,004,002,016,016,1
015,00000000,00122524,00000000,010,00325116,00028137,00000000,001024,002,001,00000008,00061264,01,0000012236549787,00000000,00000000,004,002,016,016,1
000,00000000,00069349,00084130,010,00151196,00015157,00000000,001024,003,001,00000008,00034639,01,0000013006678984,00000000,00000000,004,002,016,016,1
001,00000000,00069762,00073068,010,00149995,00015264,00000000,001024,003,001,00000008,00034828,01,0000013266539017,00000000,00000000,004,002,016,016,1
002,00000000,00069401,00063533,010,00155733,00015275,00000000,001024,003,001,00000008,00034828,01,0000013175269679,00000000,00000000,004,002,016,016,1
003,00000000,00069406,00079273,010,00148720,00015518,00000000,001024,003,001,00000008,00034852,01,0000013339547949,00000000,00000000,004,002,016,016,1
004,00000000,00069165,00050069,010,00152459,00015218,00000000,001024,003,001,00000008,00034631,01,0000013396493658,00000000,00000000,004,002,016,016,1
005,00000000,00069571,00052544,010,00147078,00015363,00000000,001024,003,001,00000008,00034909,01,0000013030097207,00000000,00000000,004,002,016,016,1
006,00000000,00069706,00098000,010,00149981,00015254,00000000,001024,003,001,00000008,00035036,01,0000013131959166,00000000,00000000,004,002,016,016,1
007,00000000,00069178,00057078,010,00150272,00015235,00000000,001024,003,001,00000008,00034768,01,0000013130494647,00000000,00000000,004,002,016,016,1
008,00000000,00069796,00000000,010,00151776,00015323,00000000,001024,003,001,00000008,00035101,01,0000013177986705,00000000,00000000,004,002,016,016,1
009,00000000,00069508,00000000,010,00151393,00015322,00000000,001024,003,001,00000008,00034898,01,0000013257895186,00000000,00000000,004,002,016,016,1
010,00000000,00069526,00000000,010,00152649,00015268,00000000,001024,003,001,00000008,00034709,01,0000013388600977,00000000,00000000,004,002,016,016,1
011,00000000,00069710,00000000,010,00152319,00015246,00000000,001024,003,001,00000008,00034957,01,0000013032180676,00000000,00000000,004,002,016,016,1
012,00000000,00069344,00000000,010,00148174,00015362,00000000,001024,003,001,00000008,00034833,01,0000012714730799,00000000,00000000,004,002,016,016,1
013,00000000,00069377,00000000,010,00148872,00015345,00000000,001024,003,001,00000008,00034907,01,0000012843856714,00000000,00000000,004,002,016,016,1
014,00000000,00069025,00000000,010,00152793,00015194,00000000,001024,003,001,00000008,00034701,01,0000012648766027,00000000,00000000,004,002,016,016,1
015,00000000,00069596,00000000,010,00155368,00015320,00000000,001024,003,001,00000008,00035098,01,0000012881325240,00000000,00000000,004,002,016,016,1
000,00000000,00290484,00330500,010,00467660,00080910,00000000,001024,000,002,00000008,00146255,01,0000007502117072,00000000,00000000,004,002,016,016,1
001,00000000,00290491,00307861,010,00462121,00081321,00000000,001024,000,002,00000008,00146363,01,0000007525669508,00000000,00000000,004,002,016,016,1
002,00000000,00289942,00276666,010,00453812,00081253,00000000,001024,000,002,00000008,00145722,01,0000007352693028,00000000,00000000,004,002,016,016,1
003,00000000,00291804,00452452,010,00450339,00081429,00000000,001024,000,002,00000008,00146490,01,0000007502767398,00000000,00000000,004,002,016,016,1
004,00000000,00289170,00223352,010,00451787,00081474,00000000,001024,000,002,00000008,00145585,01,0000007416811227,00000000,00000000,004,002,016,016,1
005,00000000,00290805,00229963,010,00461076,00081263,00000000,001024,000,002,00000008,00145987,01,0000007421846446,00000000,00000000,004,002,016,016,1
006,00000000,00288688,00268952,010,00459007,00080701,00000000,001024,000,002,00000008,00145160,01,0000007386452666,00000000,00000000,004,002,016,016,1
007,00000000,00288764,00238376,010,00461218,00081242,00000000,001024,000,002,00000008,00145160,01,0000007279801614,00000000,00000000,004,002,016,016,1
008,00000000,00292749,00000000,010,00455148,00081961,00000000,001024,000,002,00000008,00147227,01,0000007403022279,00000000,00000000,004,002,016,016,1
009,00000000,00289378,00000000,010,00465468,00080966,00000000,001024,000,002,00000008,00145602,01,0000007455239088,00000000,00000000,004,002,016,016,1
010,00000000,00287899,00000000,010,00469884,00080951,00000000,001024,000,002,00000008,00145233,01,0000007426632376,00000000,00000000,004,002,016,016,1
011,00000000,00288869,00000000,010,00457669,00081074,00000000,001024,000,002,00000008,00145561,01,0000007224011184,00000000,00000000,004,002,016,016,1
012,00000000,00289633,00000000,010,00452595,00081250,00000000,001024,000,002,00000008,00145737,01,0000007085925595,00000000,00000000,004,002,016,016,1
013,00000000,00288078,00000000,010,00461415,00080973,00000000,001024,000,002,00000008,00145298,01,0000007206910752,00000000,00000000,004,002,016,016,1
014,00000000,00288704,00000000,010,00459633,00081121,00000000,001024,000,002,00000008,00145456,01,0000007145380988,00000000,00000000,004,002,016,016,1
015,00000000,00280636,00000000,010,00423389,00078828,00000000,001024,000,002,00000008,00141286,01,0000000891032546,00000000,00000000,004,002,016,016,1
000,00000000,00184318,00213027,010,00289404,00046769,00000000,001024,001,002,00000008,00092584,01,0000005664743328,00000000,00000000,004,002,016,016,1
001,00000000,00186197,00198129,010,00302382,00046594,00000000,001024,001,002,00000008,00093547,01,0000005843264437,00000000,00000000,004,002,016,016,1
002,00000000,00186349,00178683,010,00294913,00046913,00000000,001024,001,002,00000008,00094218,01,0000005674842432,00000000,00000000,004,002,016,016,1
003,00000000,00187001,00291486,010,00289904,00047116,00000000,001024,001,002,00000008,00093935,01,0000005764912161,00000000,00000000,004,002,016,016,1
004,00000000,00187378,00144048,010,00296089,00046994,00000000,001024,001,002,00000008,00094352,01,0000005783057818,00000000,00000000,004,002,016,016,1
005,00000000,00186868,00147537,010,00292228,00047158,00000000,001024,001,002,00000008,00094039,01,0000005645593800,00000000,00000000,004,002,016,016,1
006,00000000,00185629,00173328,010,00297953,00046839,00000000,001024,001,002,00000008,00093771,01,0000005692790150,00000000,00000000,004,002,016,016,1
007,00000000,00187543,00153987,010,00298085,00047225,00000000,001024,001,002,00000008,00094440,01,0000005702761339,00000000,00000000,004,002,016,016,1
008,00000000,00185213,00000000,010,00292374,00046597,00000000,001024,001,002,00000008,00093229,01,0000005658668522,00000000,00000000,004,002,016,016,1
009,00000000,00187188,00000000,010,00297052,00046981,00000000,001024,001,002,00000008,00094127,01,0000005737742302,00000000,00000000,004,002,016,016,1
010,00000000,00185093,00000000,010,00293139,00046932,00000000,001024,001,002,00000008,00093583,01,0000005721784324,00000000,00000000,004,002,016,016,1
011,00000000,00187736,00000000,010,00288590,00047128,00000000,001024,001,002,00000008,00094511,01,0000005572093532,00000000,00000000,004,002,016,016,1
012,00000000,00186381,00000000,010,00285451,00046985,00000000,001024,001,002,00000008,00093688,01,0000005524400062,00000000,00000000,004,002,016,016,1
013,00000000,00186510,00000000,010,00287905,00046806,00000000,001024,001,002,00000008,00093760,01,0000005517681141,00000000,00000000,004,002,016,016,1
014,00000000,00181915,00000000,010,00289183,00045537,00000000,001024,001,002,00000008,00091916,01,0000000821528485,00000000,00000000,004,002,016,016,1
015,00000000,00187748,00000000,010,00292844,00047469,00000000,001024,001,002,00000008,00094525,01,0000005570706573,00000000,00000000,004,002,016,016,1
000,00000000,00122134,00138521,010,00269076,00024778,00000000,001024,002,002,00000008,00061038,01,0000012029613557,00000000,00000000,004,002,016,016,1
001,00000000,00121122,00128904,010,00259850,00024865,00000000,001024,002,002,00000008,00060648,01,0000012059883337,00000000,00000000,004,002,016,016,1
002,00000000,00121764,00116642,010,00252110,00024740,00000000,001024,002,002,00000008,00060957,01,0000011730499352,00000000,00000000,004,002,016,016,1
003,00000000,00121155,00189824,010,00263418,00024609,00000000,001024,002,002,00000008,00060462,01,0000012021439406,00000000,00000000,004,002,016,016,1
004,00000000,00121243,00093748,010,00255086,00024890,00000000,001024,002,002,00000008,00060957,01,0000011981994406,00000000,00000000,004,002,016,016,1
005,00000000,00122010,00096550,010,00251518,00024760,00000000,001024,002,002,00000008,00060942,01,0000011744918694,00000000,00000000,004,002,016,016,1
006,00000000,00121180,00113283,010,00260399,00024699,00000000,001024,002,002,00000008,00060856,01,0000011741836756,00000000,00000000,004,002,016,016,1
007,00000000,00122014,00100048,010,00253262,00024999,00000000,001024,002,002,00000008,00061039,01,0000011774511926,00000000,00000000,004,002,016,016,1
008,00000000,00122421,00000000,010,00251327,00024719,00000000,001024,002,002,00000008,00061111,01,0000011627624291,00000000,00000000,004,002,016,016,1
009,00000000,00122142,00000000,010,00259818,00024980,00000000,001024,002,002,00000008,00061279,01,0000012069610276,00000000,00000000,004,002,016,016,1
010,00000000,00122532,00000000,010,00261435,00024712,00000000,001024,002,002,00000008,00061500,01,0000012015015500,00000000,00000000,004,002,016,016,1
011,00000000,00122030,00000000,010,00258413,00024923,00000000,001024,002,002,00000008,00061172,01,0000011627107831,00000000,00000000,004,002,016,016,1
012,00000000,00122081,00000000,010,00256167,00024795,00000000,001024,002,002,00000008,00061485,01,0000011893875283,00000000,00000000,004,002,016,016,1
013,00000000,00122042,00000000,010,00250800,00025092,00000000,001024,002,002,00000008,00061442,01,0000011576619269,00000000,00000000,004,002,016,016,1
014,00000000,00122708,00000000,010,00255748,00024991,00000000,001024,002,002,00000008,00061251,01,0000011412854245,00000000,00000000,004,002,016,016,1
015,00000000,00122352,00000000,010,00265363,00024942,00000000,001024,002,002,00000008,00061381,01,0000011945888709,00000000,00000000,004,002,016,016,1
000,00000000,00066149,00075708,010,00117709,00012778,00000000,001024,003,002,00000008,00033344,01,0000012089596865,00000000,00000000,004,002,016,016,1
001,00000000,00066504,00070440,010,00117590,00013001,00000000,001024,003,002,00000008,00033661,01,0000012229359466,00000000,00000000,004,002,016,016,1
002,00000000,00066530,00064056,010,00118588,00012713,00000000,001024,003,002,00000008,00033341,01,0000011988294707,00000000,00000000,004,002,016,016,1
003,00000000,00066020,00102940,010,00123039,00012716,00000000,001024,003,002,00000008,00033209,01,0000012263015056,00000000,00000000,004,002,016,016,1
004,00000000,00066082,00050494,010,00118362,00012712,00000000,001024,003,002,00000008,00033152,01,0000012175143499,00000000,00000000,004,002,016,016,1
005,00000000,00066622,00052643,010,00110282,00012895,00000000,001024,003,002,00000008,00033448,01,0000011851085633,00000000,00000000,004,002,016,016,1
006,00000000,00066964,00061810,010,00115432,00012787,00000000,001024,003,002,00000008,00033496,01,0000012004941989,00000000,00000000,004,002,016,016,1
007,00000000,00066436,00055065,010,00113468,00012804,00000000,001024,003,002,00000008,00033269,01,0000011917107078,00000000,00000000,004,002,016,016,1
008,00000000,00065766,00000000,010,00115990,00012745,00000000,001024,003,002,00000008,00033086,01,0000011746372873,00000000,00000000,004,002,016,016,1
009,00000000,00066987,00000000,010,00122145,00012614,00000000,001024,003,002,00000008,00033453,01,0000012355607911,00000000,00000000,004,002,016,016,1
010,00000000,00065922,00000000,010,00116102,00012543,00000000,001024,003,002,00000008,00032948,01,0000012038663030,00000000,00000000,004,002,016,016,1
011,00000000,00066312,00000000,010,00116588,00012818,00000000,001024,003,002,00000008,00033316,01,0000011736233665,00000000,00000000,004,002,016,016,1
012,00000000,00066539,00000000,010,00115280,00012715,00000000,001024,003,002,00000008,00033238,01,0000011476122851,00000000,00000000,004,002,016,016,1
013,00000000,00066718,00000000,010,00117089,00012582,00000000,001024,003,002,00000008,00033454,01,0000011764387380,00000000,00000000,004,002,016,016,1
014,00000000,00067081,00000000,010,00116454,00012827,00000000,001024,003,002,00000008,00033711,01,0000011580665399,00000000,00000000,004,002,016,016,1
015,00000000,00065836,00000000,010,00119994,00012648,00000000,001024,003,002,00000008,00033030,01,0000011447461564,00000000,00000000,004,002,016,016,1
