lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0014106,0001013,0000621,0001026,0009197,0009478,0014207,0000000,001024,001,001,0512,02
0006121,0000581,0000060,0001005,0005059,0005270,0007634,0000000,001024,002,001,0512,02
0014327,0001013,0000612,0001026,0009107,0010099,0014868,0000000,001024,002,001,0512,02
0006201,0000581,0000060,0001005,0005039,0005280,0007544,0000000,001024,003,001,0512,02
0014347,0001013,0000621,0001026,0009107,0009818,0014497,0000000,001024,003,001,0512,02
0003276,0000581,0000060,0001002,0002113,0002424,0004428,0000000,001024,000,002,0512,02
0009087,0001008,0000601,0001023,0002775,0003477,0008696,0000000,001024,000,002,0512,02
0006182,0000581,0000060,0001005,0005039,0005270,0007594,0000000,001024,001,002,0512,02
0014337,0001013,0000621,0001026,0009337,0009839,0014458,0000000,001024,001,002,0512,02
0006161,0000581,0000060,0001005,0005009,0005240,0007554,0000000,001024,002,002,0512,02
0014417,0001013,0000611,0001026,0009157,0010089,0014838,0000000,001024,002,002,0512,02
0006131,0000581,0000060,0001005,0005059,0005270,0007705,0000000,001024,003,002,0512,02
0014216,0001013,0000612,0001026,0009218,0009839,0014757,0000000,001024,003,002,0512,02
