lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0010079,0001006,0000291,0001016,0004950,0003366,0004699,0000000,001024,000,002,0128,02
0006041,0000270,0000030,0001004,0006091,0005160,0006061,0000000,001024,001,002,0128,02
0014808,0001011,0000361,0001023,0011091,0009558,0010750,0000000,001024,001,002,0128,02
0006081,0000271,0000030,0001004,0006041,0005130,0006001,0000000,001024,002,002,0128,02
0015039,0001011,0000451,0001022,0011121,0009798,0010800,0000000,001024,002,002,0128,02
0006102,0000270,0000030,0001004,0006052,0005150,0006021,0000000,001024,003,002,0128,02
0014918,0001012,0000441,0001022,0011541,0009939,0011241,0000000,001024,003,002,0128,02
0003296,0000270,0000030,0001001,0003025,0002365,0002986,0000000,001024,000,000,0512,02
0007174,0001004,0000261,0001015,0005009,0003527,0004749,0000000,001024,000,000,0512,02
0006122,0000271,0000030,0001004,0006081,0005209,0006051,0000000,001024,001,000,0512,02
0012773,0001009,0000281,0001018,0011301,0009448,0011000,0000000,001024,001,000,0512,02
0006111,0000271,0000030,0001004,0006081,0005200,0006051,0000000,001024,002,000,0512,02
0012784,0001009,0000281,0001018,0011381,0009618,0011091,0000000,001024,002,000,0512,02
0006162,0000271,0000030,0001004,0006071,0005220,0006032,0000000,001024,003,000,0512,02
0012964,0001009,0000281,0001018,0011011,0009518,0010720,0000000,001024,003,000,0512,02
0003296,0000271,0000030,0001001,0003015,0002345,0002976,0000000,001024,000,001,0512,02
0007143,0001004,0000261,0001015,0004959,0003496,0004699,0000000,001024,000,001,0512,02
0006111,0000271,0000030,0001004,0006091,0005200,0006051,0000000,001024,001,001,0512,02
0012704,0001009,0000280,0001018,0011061,0009417,0010781,0000000,001024,001,001,0512,02
0006121,0000270,0000030,0001004,0006032,0005170,0006001,0000000,001024,002,001,0512,02
0012895,0001009,0000280,0001018,0011351,0009708,0011040,0000000,001024,002,001,0512,02
0006141,0000271,0000030,0001004,0006051,0005190,0006011,0000000,001024,003,001,0512,02
0012874,0001009,0000281,0001018,0011332,0009618,0011051,0000000,001024,003,001,0512,02
0003266,0000271,0000030,0001001,0003035,0002365,0002996,0000000,001024,000,002,0512,02
0007253,0001004,0000270,0001015,0004929,0003537,0004669,0000000,001024,000,002,0512,02
0006132,0000271,0000030,0001004,0006042,0005190,0006011,0000000,001024,001,002,0512,02
0012964,0001009,0000281,0001018,0011231,0009628,0010940,0000000,001024,001,002,0512,02
0006142,0000271,0000030,0001004,0006041,0005199,0006001,0000000,001024,002,002,0512,02
0012824,0001009,0000280,0001018,0010891,0009608,0010570,0000000,001024,002,002,0512,02
0006142,0000271,0000030,0001004,0006102,0005220,0006071,0000000,001024,003,002,0512,02
0012824,0001009,0000281,0001018,0011331,0009468,0011060,0000000,001024,003,002,0512,02
