tid,loop_in_cs,tp,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,numa,cache_misses,c_ho,c_hod,cnNR,mnNR,threadNR,maxHandover,colocate,zipfian,readRatio
005,00000000,00266320,00262312,010,00133791,00000000,00000000,001024,001,001,00000008,00133584,01,0000013878665547,00000000,00000000,002,001,016,016,0,0.99,050
006,00000000,00266161,00336201,010,00133422,00000000,00000000,001024,001,001,00000008,00133206,01,0000013920214172,00000000,00000000,002,001,016,016,0,0.99,050
007,00000000,00266131,00259202,010,00133654,00000000,00000000,001024,001,001,00000008,00133473,01,0000014001641753,00000000,00000000,002,001,016,016,0,0.99,050
008,00000000,00266365,00000000,010,00133830,00000000,00000000,001024,001,001,00000008,00133650,01,0000013082415399,00000000,00000000,002,001,016,016,0,0.99,050
009,00000000,00266667,00000000,010,00133614,00000000,00000000,001024,001,001,00000008,00133426,01,0000013854673438,00000000,00000000,002,001,016,016,0,0.99,050
010,00000000,00266429,00000000,010,00133854,00000000,00000000,001024,001,001,00000008,00133674,01,0000013918606127,00000000,00000000,002,001,016,016,0,0.99,050
011,00000000,00266633,00000000,010,00133514,00000000,00000000,001024,001,001,00000008,00133319,01,0000013937330332,00000000,00000000,002,001,016,016,0,0.99,050
012,00000000,00266868,00000000,010,00133668,00000000,00000000,001024,001,001,00000008,00133452,01,0000013832680454,00000000,00000000,002,001,016,016,0,0.99,050
013,00000000,00266773,00000000,010,00133634,00000000,00000000,001024,001,001,00000008,00133455,01,0000013858054030,00000000,00000000,002,001,016,016,0,0.99,050
014,00000000,00266655,00000000,010,00133880,00000000,00000000,001024,001,001,00000008,00133682,01,0000013825086881,00000000,00000000,002,001,016,016,0,0.99,050
015,00000000,00266256,00000000,010,00133732,00000000,00000000,001024,001,001,00000008,00133553,01,0000013877081287,00000000,00000000,002,001,016,016,0,0.99,050
