lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0026961,0002937,0000662,0001679,0019627,0026069,0025237,0000000,001024,002,001,0032,02
0015609,0000701,0000050,0001054,0005159,0014878,0008496,0000000,001024,003,001,0032,02
0024787,0002881,0000691,0001669,0015780,0023865,0019025,0000000,001024,003,001,0032,02
0019647,0001012,0000141,0001060,0017894,0018926,0036558,0000000,001024,000,002,0032,02
0031419,0002917,0000642,0001655,0029867,0030538,0053481,0000000,001024,000,002,0032,02
0015409,0000682,0000050,0001053,0005149,0014648,0008446,0000000,001024,001,002,0032,02
0024446,0002772,0000702,0001663,0015539,0023465,0018766,0000000,001024,001,002,0032,02
0017333,0000651,0000120,0001051,0007013,0016602,0012354,0000000,001024,002,002,0032,02
0026650,0002795,0000651,0001673,0019616,0025788,0025438,0000000,001024,002,002,0032,02
0015399,0000681,0000050,0001053,0005149,0014667,0008466,0000000,001024,003,002,0032,02
0024466,0002811,0000691,0001657,0015490,0023535,0018835,0000000,001024,003,002,0032,02
0034966,0000330,0000030,0001036,0030587,0034225,0063871,0000000,001024,000,000,0128,02
0064301,0001755,0000471,0001578,0063169,0063490,0105730,0000000,001024,000,000,0128,02
0027251,0000330,0000030,0001027,0005180,0026510,0008567,0000000,001024,001,000,0128,02
0050555,0001534,0000421,0001506,0032711,0049533,0034816,0000000,001024,001,000,0128,02
0031790,0000321,0000030,0001031,0012334,0031069,0020759,0000000,001024,002,000,0128,02
0052629,0001600,0000440,0001524,0041648,0051817,0046047,0000000,001024,002,000,0128,02
0027222,0000330,0000030,0001028,0005170,0026490,0008566,0000000,001024,003,000,0128,02
0050215,0001531,0000471,0001509,0032691,0049222,0034956,0000000,001024,003,000,0128,02
0034515,0000330,0000030,0001035,0030267,0033774,0063189,0000000,001024,000,001,0128,02
0063790,0001750,0000461,0001570,0062528,0062969,0104638,0000000,001024,000,001,0128,02
0026810,0000321,0000030,0001027,0005159,0026059,0008536,0000000,001024,001,001,0128,02
0049633,0001520,0000501,0001505,0032411,0048751,0034505,0000000,001024,001,001,0128,02
0031389,0000330,0000030,0001030,0012063,0030658,0020269,0000000,001024,002,001,0128,02
0052158,0001584,0000471,0001513,0041308,0051327,0045686,0000000,001024,002,001,0128,02
0026790,0000330,0000030,0001027,0005150,0026059,0008546,0000000,001024,003,001,0128,02
0049914,0001523,0000461,0001499,0032461,0048902,0034656,0000000,001024,003,001,0128,02
0034455,0000321,0000030,0001035,0030257,0033724,0063069,0000000,001024,000,002,0128,02
0063059,0001735,0000431,0001569,0061826,0062207,0103816,0000000,001024,000,002,0128,02
0026821,0000330,0000030,0001027,0005160,0026099,0008546,0000000,001024,001,002,0128,02
0049033,0001521,0000441,0001507,0032090,0048000,0034395,0000000,001024,001,002,0128,02
0031359,0000330,0000030,0001031,0012203,0030638,0020548,0000000,001024,002,002,0128,02
0051357,0001577,0000461,0001511,0041127,0050555,0045586,0000000,001024,002,002,0128,02
0026890,0000321,0000030,0001027,0005169,0026149,0008566,0000000,001024,003,002,0128,02
0048922,0001524,0000461,0001496,0031970,0048020,0034355,0000000,001024,003,002,0128,02
0036529,0000321,0000030,0001034,0032882,0035788,0069411,0000000,001024,000,000,0512,02
0070032,0001253,0000390,0001224,0070523,0069221,0117071,0000000,001024,000,000,0512,02
0027782,0000320,0000030,0001025,0005370,0027071,0008897,0000000,001024,001,000,0512,02
0051296,0001152,0000361,0001268,0039875,0050394,0042841,0000000,001024,001,000,0512,02
0033513,0000321,0000030,0001029,0011281,0032801,0019717,0000000,001024,002,000,0512,02
0058480,0001189,0000381,0001269,0049703,0057718,0055735,0000000,001024,002,000,0512,02
0027962,0000321,0000030,0001025,0005360,0027211,0008867,0000000,001024,003,000,0512,02
0051177,0001150,0000371,0001266,0040005,0050294,0042841,0000000,001024,003,000,0512,02
0035497,0000321,0000030,0001033,0031960,0034766,0067197,0000000,001024,000,001,0512,02
0070342,0001244,0000391,0001220,0070693,0069481,0116149,0000000,001024,000,001,0512,02
0027592,0000321,0000030,0001023,0005210,0026841,0008636,0000000,001024,001,001,0512,02
0050836,0001145,0000361,0001262,0040426,0049944,0043311,0000000,001024,001,001,0512,02
0033223,0000321,0000030,0001027,0010720,0032491,0019717,0000000,001024,002,001,0512,02
0058570,0001185,0000371,0001268,0049934,0057759,0055464,0000000,001024,002,001,0512,02
0027592,0000321,0000030,0001023,0005200,0026850,0008607,0000000,001024,003,001,0512,02
0050835,0001147,0000370,0001262,0040436,0049924,0043251,0000000,001024,003,001,0512,02
0034756,0000321,0000030,0001033,0031279,0034024,0066255,0000000,001024,000,002,0512,02
0068419,0001242,0000371,0001214,0068739,0067628,0113865,0000000,001024,000,002,0512,02
0031950,0000321,0000030,0001027,0010059,0031228,0017964,0000000,001024,001,002,0512,02
0057739,0001176,0000381,0001259,0048762,0056958,0054583,0000000,001024,001,002,0512,02
0026630,0000321,0000030,0001023,0005260,0025888,0008697,0000000,001024,002,002,0512,02
0050385,0001145,0000371,0001255,0039294,0049463,0042239,0000000,001024,002,002,0512,02
0026540,0000320,0000030,0001023,0005240,0025819,0008677,0000000,001024,003,002,0512,02
0051006,0001142,0000361,0001256,0039675,0050104,0042460,0000000,001024,003,002,0512,02
