lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0005871,0000271,0000030,0001005,0004919,0005179,0007233,0000000,001024,002,000,0512,02
0011582,0001022,0000290,0001025,0008817,0009809,0014407,0000000,001024,002,000,0512,02
0005821,0000271,0000030,0001005,0004979,0005200,0007454,0000000,001024,003,000,0512,02
0011671,0001022,0000290,0001025,0009428,0010039,0014287,0000000,001024,003,000,0512,02
0002986,0000271,0000030,0001002,0002023,0002344,0004238,0000000,001024,000,001,0512,02
0004389,0001010,0000281,0001022,0002745,0003407,0006983,0000000,001024,000,001,0512,02
0005810,0000271,0000030,0001005,0004959,0005180,0007424,0000000,001024,001,001,0512,02
0011762,0001022,0000290,0001025,0009217,0009979,0014367,0000000,001024,001,001,0512,02
0005881,0000271,0000030,0001005,0004929,0005180,0007244,0000000,001024,002,001,0512,02
0011241,0001022,0000290,0001025,0008525,0009528,0013675,0000000,001024,002,001,0512,02
0005821,0000271,0000030,0001005,0004980,0005200,0007454,0000000,001024,003,001,0512,02
0011522,0001022,0000290,0001025,0009307,0009799,0014257,0000000,001024,003,001,0512,02
0003036,0000271,0000030,0001002,0002014,0002334,0004218,0000000,001024,000,002,0512,02
0004408,0001010,0000281,0001022,0002735,0003397,0007724,0000000,001024,000,002,0512,02
0005871,0000271,0000030,0001005,0004929,0005170,0007254,0000000,001024,001,002,0512,02
0011561,0001022,0000290,0001025,0009308,0009588,0014447,0000000,001024,001,002,0512,02
0005811,0000271,0000030,0001005,0004960,0005189,0007434,0000000,001024,002,002,0512,02
0011611,0001022,0000290,0001025,0009177,0009888,0014067,0000000,001024,002,002,0512,02
0005881,0000271,0000030,0001005,0004959,0005200,0007314,0000000,001024,003,002,0512,02
0011511,0001022,0000281,0001025,0009097,0009879,0014227,0000000,001024,003,002,0512,02
