tid,wait_acq(ms),wait_rel(ms)
006,  0.208818,  0.000153
006,  0.084148,  0.000148
006,  0.136575,  0.000120
006,  0.482227,  0.000155
008,  0.593855,  0.000287
008,  0.708335,  0.000077
008,  0.760692,  0.000105
008,  0.094558,  0.000110
008,  0.679693,  0.000068
008,  0.695508,  0.000072
008,  0.761713,  0.000070
008,  0.601977,  0.000110
008,  0.805240,  0.000062
008,  0.000375,  0.000068
007,  0.774473,  0.000215
007,  0.609192,  0.000148
007,  0.487970,  0.000147
007,  0.729218,  0.000182
007,  0.409833,  0.000150
007,  0.641537,  0.000162
007,  0.321817,  0.000170
007,  0.665223,  0.000188
007,  0.539852,  0.000135
007,  0.665483,  0.000130
009,  0.266573,  0.000307
009,  0.253108,  0.000085
009,  0.442547,  0.000077
009,  0.374078,  0.000075
009,  0.238505,  0.000073
009,  0.425383,  0.000073
009,  0.442857,  0.000173
009,  0.398043,  0.000085
009,  0.592690,  0.000062
009,  0.360620,  0.000127
011,  0.528435,  0.000180
011,  0.818892,  0.000077
011,  0.822577,  0.000065
011,  0.862182,  0.000065
011,  0.780403,  0.000080
011,  0.794490,  0.000068
011,  0.810213,  0.000075
011,  0.767858,  0.000062
011,  0.753923,  0.000063
011,  0.421267,  0.000063
010,  0.837423,  0.000210
010,  0.315010,  0.000175
010,  0.869865,  0.000155
010,  0.672593,  0.000157
010,  0.830515,  0.000172
010,  0.841438,  0.000175
010,  0.866025,  0.000163
010,  0.557805,  0.000183
010,  0.855710,  0.000170
010,  0.173403,  0.000313
012,  0.993942,  0.000178
012,  0.422928,  0.000087
012,  0.150827,  0.000123
012,  0.782705,  0.000070
012,  0.565933,  0.000137
012,  0.312483,  0.000163
012,  0.549048,  0.000062
012,  0.717502,  0.000065
012,  0.431293,  0.000107
012,  0.728423,  0.000155
013,  0.000560,  0.000373
013,  0.873227,  0.000070
013,  0.606392,  0.000062
013,  0.814158,  0.000063
013,  0.295902,  0.000067
013,  0.191697,  0.000067
013,  0.597918,  0.000065
013,  0.247232,  0.000063
013,  0.688392,  0.000063
013,  0.785013,  0.000062
014,  0.333173,  0.000170
014,  0.775235,  0.000065
014,  0.648200,  0.000062
014,  0.615743,  0.000068
014,  0.074653,  0.000067
014,  0.255150,  0.000065
014,  0.088782,  0.000063
014,  0.501175,  0.000058
014,  0.637432,  0.000283
014,  0.296797,  0.000137
015,  0.127040,  0.000207
015,  0.651062,  0.000120
015,  0.266943,  0.000220
015,  0.325317,  0.000117
015,  0.740405,  0.000118
015,  0.759442,  0.000107
015,  0.710178,  0.000093
015,  0.455807,  0.000103
015,  0.074830,  0.000197
015,  0.845232,  0.000103
016,  0.196937,  0.000163
016,  0.000363,  0.000123
016,  0.090623,  0.000120
016,  0.214778,  0.000078
016,  0.130897,  0.000072
016,  0.130430,  0.000137
016,  0.153075,  0.000072
016,  0.138662,  0.000072
016,  0.255947,  0.000133
016,  0.599598,  0.000072
-----------------------------------------------------------------------------------------------

