tid,wait_acq(ms),wait_rel(ms)
016,  0.270227,  0.000123
016,  0.228557,  0.000137
016,  0.205748,  0.000125
016,  0.185437,  0.000122
016,  0.188218,  0.000122
016,  0.175183,  0.000125
016,  0.236408,  0.000122
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.873578,  0.000162
001,  0.420075,  0.000097
001,  0.491387,  0.000118
001,  0.662667,  0.000120
001,  0.000470,  0.000250
001,  0.567877,  0.000135
001,  0.678867,  0.000135
001,  0.115005,  0.000115
001,  0.551520,  0.000133
001,  0.614128,  0.000133
002,  0.158885,  0.000138
002,  0.525495,  0.000097
002,  0.285917,  0.000103
002,  0.724162,  0.000097
002,  0.085277,  0.000097
002,  0.714970,  0.000095
002,  0.442162,  0.000120
002,  0.559632,  0.000097
002,  0.613747,  0.000120
002,  0.297852,  0.000097
003,  0.272447,  0.000275
003,  0.000320,  0.000232
003,  0.050847,  0.000227
003,  0.125440,  0.000155
003,  0.506317,  0.000140
003,  0.000400,  0.000242
003,  0.000355,  0.000240
003,  0.000342,  0.000243
003,  0.119433,  0.000130
003,  0.000557,  0.000298
004,  0.573977,  0.000155
004,  0.795530,  0.000202
004,  0.000410,  0.000205
004,  0.350982,  0.000157
004,  0.251143,  0.000132
004,  0.350447,  0.000135
004,  0.342233,  0.000145
004,  0.173523,  0.000145
004,  0.179135,  0.000120
004,  0.114517,  0.000123
005,  0.938003,  0.000127
005,  0.688650,  0.000165
005,  0.716253,  0.000163
005,  0.768630,  0.000130
005,  0.715317,  0.000147
005,  0.757983,  0.000140
005,  0.733350,  0.000133
005,  0.744247,  0.000147
005,  0.771118,  0.000140
005,  0.669388,  0.000135
006,  0.516958,  0.000238
006,  0.471572,  0.000173
006,  0.385673,  0.000137
006,  0.549257,  0.000133
006,  0.619745,  0.000173
006,  0.619665,  0.000198
006,  0.539627,  0.000165
006,  0.511197,  0.000177
006,  0.665655,  0.000127
006,  0.726503,  0.000128
007,  0.337188,  0.000222
007,  0.628250,  0.000185
007,  0.665948,  0.000163
007,  0.000365,  0.000237
007,  0.139128,  0.000128
007,  0.169915,  0.000137
007,  0.109293,  0.000130
007,  0.221627,  0.000132
007,  0.223813,  0.000142
007,  0.943552,  0.000143
008,  0.630105,  0.000250
008,  0.573002,  0.000217
008,  0.818945,  0.000205
008,  0.872905,  0.000227
008,  0.814910,  0.000232
008,  0.850055,  0.000232
008,  0.826298,  0.000228
008,  0.857477,  0.000225
008,  0.867002,  0.000237
008,  0.834383,  0.000215
009,  0.464180,  0.000158
009,  0.898712,  0.000100
009,  0.561027,  0.000112
009,  0.454232,  0.000125
009,  0.300587,  0.000102
009,  0.512790,  0.000098
009,  0.492745,  0.000102
009,  0.594657,  0.000102
009,  0.502003,  0.000095
009,  0.442612,  0.000123
011,  0.214037,  0.000185
011,  0.743155,  0.000137
011,  0.779927,  0.000125
011,  0.824078,  0.000127
011,  0.766615,  0.000125
011,  0.807895,  0.000172
011,  0.785877,  0.000127
011,  0.806790,  0.000127
011,  0.833505,  0.000137
011,  0.553987,  0.000170
012,  0.687225,  0.000127
012,  0.117673,  0.000213
012,  0.170433,  0.000113
012,  0.513478,  0.000127
012,  0.353227,  0.000125
012,  0.287502,  0.000113
012,  0.280933,  0.000127
012,  0.396068,  0.000127
012,  0.393082,  0.000097
012,  0.164053,  0.000187
013,  0.404713,  0.000127
013,  0.845692,  0.000112
013,  0.230740,  0.000103
013,  0.602015,  0.000105
013,  0.675918,  0.000113
013,  0.667422,  0.000105
013,  0.633695,  0.000103
013,  0.701045,  0.000115
013,  0.718688,  0.000103
013,  0.363917,  0.000112
010,  0.748300,  0.000273
010,  0.318535,  0.000153
010,  0.333315,  0.000163
010,  0.297497,  0.000150
010,  0.450282,  0.000132
010,  0.402845,  0.000180
010,  0.227023,  0.000153
010,  0.283138,  0.000167
010,  0.000408,  0.000255
010,  0.894722,  0.000182
014,  0.094982,  0.000110
014,  0.246087,  0.000097
014,  0.614683,  0.000080
014,  0.245037,  0.000080
014,  0.568480,  0.000078
014,  0.228932,  0.000087
014,  0.581713,  0.000085
014,  0.457045,  0.000088
014,  0.287472,  0.000068
014,  0.778528,  0.000070
015,  0.809920,  0.000120
015,  0.366978,  0.000110
015,  0.443477,  0.000108
015,  0.406363,  0.000107
015,  0.405915,  0.000093
015,  0.459848,  0.000097
015,  0.391622,  0.000093
015,  0.645970,  0.000108
015,  0.453698,  0.000107
015,  0.502120,  0.000098
016,  0.000373,  0.000248
016,  0.182430,  0.000253
016,  0.115718,  0.000140
016,  0.190350,  0.000132
016,  0.199743,  0.000130
016,  0.114975,  0.000132
016,  0.163140,  0.000260
016,  0.339005,  0.000132
016,  0.347627,  0.000135
016,  0.231593,  0.000273
-----------------------------------------------------------------------------------------------

